id,Model Predictions,Model Targets,Actual Targets,Classified Targets
0327421939,0.97628695,1,1,1
03275ad94a,0.38890544,1,0,0
032762d88d,0.9696815,1,1,1
0327658042,0.43666053,1,0,0
032768de0c,0.39209872,1,1,1
032793945b,0.38981646,1,1,1
0327b10c7f,0.41714472,1,1,1
0327b49086,0.31836414,1,0,0
0327c404e1,0.99999046,1,1,1
0327da2201,0.3766266,1,0,0
032832c8de,0.42286056,1,1,1
03285318d5,0.47712338,1,1,1
03285d8245,0.4246264,1,1,1
032862c1be,0.4114131,1,0,0
03286e6123,0.4069451,1,0,0
032873fbfb,0.5063966,1,1,1
03289162d2,0.9942037,1,1,1
0328b1bd28,0.38664111,1,0,0
0328b9c8c9,0.65763575,1,0,0
0328e30cf5,0.9999985,1,1,1
03290d6f87,0.6514137,1,1,1
03291d0cd5,0.3798164,1,1,1
03294bda0a,0.9999986,1,1,1
032970f56e,0.49776688,1,0,0
0329712f61,0.53925586,1,0,0
032999851e,0.37730777,1,0,0
0329e11a39,0.4289255,1,0,0
032a3e22de,0.32734323,1,1,1
032a45661e,0.45255437,1,0,0
032a7eb382,0.46240193,1,1,1
032ac59dc7,0.3784872,1,0,0
032ad11d11,0.6221699,1,0,0
032af35550,0.76393056,1,1,1
032b07393a,0.99999833,1,1,1
032b14e32e,0.37960762,1,0,0
032b2152b5,0.7275716,1,1,1
032b6310d7,0.41610178,1,0,0
032b6b92ad,0.998584,1,1,1
032b7aba3b,0.96787906,1,1,1
032b96c9e7,0.41384035,1,0,0
032bde5dd5,0.50599605,1,0,0
032c19dca9,0.44851077,1,1,1
032c635926,0.43095547,1,1,1
032c689952,0.41407344,1,0,0
032ce1d39c,0.4821611,1,0,0
032cefd980,0.47875902,1,0,0
032d0543a8,0.38021606,1,0,0
032d0fd99e,0.9999616,1,1,1
032d208e2b,0.3978498,1,0,0
032d2915d9,0.4155854,1,0,0
032d68e362,0.36692908,1,0,0
032d7e0964,0.39589366,1,0,0
032de33a04,0.74895245,1,0,0
032def02a8,0.54670846,1,1,1
032e0bb545,0.38709915,1,1,1
032e314742,0.7519795,1,0,0
032e462483,0.5436668,1,1,1
032e585c63,0.50015366,1,1,1
032e6e87cc,0.3335728,1,0,0
032e844c5c,0.5225249,1,0,0
032e88c7c5,0.9999612,1,1,1
032ea80984,0.99999917,1,1,1
032ea80a4c,0.4327442,1,0,0
032eb964bf,0.3568287,1,0,0
032ebb8400,0.47236302,1,0,0
032ec08105,0.39575982,1,0,0
032ec11359,0.5196217,1,1,1
032f33e71e,0.40033263,1,1,1
032f41089e,0.47568733,1,1,1
032f49d5c0,0.33830148,1,0,0
032f74adfc,0.38081583,1,0,0
032f89c55f,0.28304213,0,0,1
032f9d6d94,0.8620037,1,1,1
032fcaa0d6,0.41802388,1,0,0
032fcb58f5,0.39430743,1,0,0
03300e010e,0.6902047,1,0,0
03300f1de6,0.48986715,1,0,0
03302e61c0,0.4534167,1,0,0
03304f5332,0.39373332,1,1,1
0330731ebc,0.39416933,1,0,0
033080ad93,0.70568544,1,1,1
0330b9236e,0.58152646,1,1,1
0330da33b3,0.7836703,1,0,0
033113043c,0.4377615,1,0,0
03314aaeed,0.8735045,1,1,1
033156b117,0.5112324,1,1,1
033190557f,0.48522517,1,0,0
033197f02e,0.40344268,1,0,0
03319a1e73,0.6556518,1,0,0
0331a9d4a0,0.38717055,1,0,0
0331b5dd62,0.42498127,1,0,0
0331f1873c,0.99999905,1,1,1
0331f7cfa7,0.5739576,1,1,1
03321bfbe8,0.99961436,1,1,1
03325101f6,0.47816476,1,0,0
0332659007,0.56458086,1,1,1
03326c24a9,0.6645733,1,1,1
0332b3964f,0.42315483,1,0,0
0332bbf218,0.34994984,1,0,0
0332ee26ab,0.44971448,1,1,1
0332f5c13a,0.29474053,0,1,0
0332f76ddf,0.49238127,1,1,1
03335565dc,0.37602812,1,0,0
03337cef2f,0.99766135,1,1,1
03337f32cb,0.3670274,1,0,0
03338105c6,0.417648,1,0,0
03338cdca4,0.506531,1,0,0
0333a2fffc,0.5820376,1,1,1
0333bcfade,0.7650794,1,0,0
03342e35a4,0.3741324,1,1,1
033431ff3a,0.53251827,1,1,1
033436f1ed,0.97066,1,1,1
03348795c1,0.42263353,1,0,0
0334f44988,0.9896493,1,1,1
033526af4d,0.57901436,1,1,1
0335307681,0.4073785,1,1,1
03353334b6,0.5741045,1,1,1
0335592f38,0.3847513,1,1,1
03355d1034,0.5447854,1,1,1
0335cbed84,0.55724686,1,0,0
0335ccff4d,0.38332278,1,0,0
0335f653fe,0.4053705,1,0,0
0336064523,0.42189977,1,0,0
0336180469,0.51855934,1,1,1
03364b29aa,0.4739312,1,0,0
033667903a,0.5574008,1,1,1
0336742b17,0.9089826,1,1,1
0336862c80,0.52633643,1,0,0
0336a67e59,0.41000968,1,0,0
0336eddb38,0.5668813,1,0,0
033713e9dc,0.46037564,1,0,0
0337197bd1,0.38978565,1,0,0
03371ed8dc,0.96454823,1,1,1
03373a9204,0.9751057,1,1,1
0337668512,0.41039592,1,1,1
0337685357,0.5309091,1,1,1
033768919d,0.35503182,1,0,0
0337874826,0.51886225,1,1,1
0337a96376,0.5854821,1,1,1
0337ad1348,0.9999932,1,1,1
0337b5cfd5,0.41218728,1,1,1
03380a7334,0.4081062,1,0,0
03380c63fc,0.44093388,1,0,0
0338556824,0.9907758,1,1,1
03388993ee,0.99999505,1,1,1
0338916fbe,0.37307292,1,0,0
0338d2668c,0.55214167,1,0,0
0338e9b110,0.41831866,1,0,0
0339191374,0.74834716,1,1,1
03396e7bfa,0.36243436,1,0,0
03398a2c1d,0.6156975,1,0,0
03399758f4,0.3634776,1,1,1
0339cb4694,0.6017506,1,1,1
0339e225cb,0.38009804,1,0,0
0339f8c551,0.5801919,1,1,1
033a03890f,0.6207747,1,0,0
033a09f986,0.4458323,1,0,0
033a11511c,0.4539459,1,0,0
033a4b7427,0.44693774,1,0,0
033a56b764,0.54782987,1,1,1
033a6521ed,0.445814,1,0,0
033a79c163,0.62448823,1,1,1
033aa58ee6,0.40457147,1,0,0
033aa72f84,0.38213688,1,1,1
033abb0fd3,0.4621188,1,0,0
033abd8693,0.4009034,1,1,1
033adf5ef9,0.3740778,1,0,0
033ae38e57,0.7074013,1,0,0
033b033da3,0.7736107,1,0,0
033b0b1d57,0.41824523,1,0,0
033b1439da,0.46410424,1,0,0
033b2bd1f9,0.37613648,1,0,0
033b63da5d,0.63414717,1,1,1
033b6ab12d,0.99999464,1,1,1
033be5d583,0.40799743,1,0,0
033be7d462,0.5991712,1,0,0
033bf35609,0.43229705,1,1,1
033c03087e,0.42323315,1,1,1
033c268928,0.49037287,1,0,0
033c34d8b8,0.38715625,1,1,1
033c95f959,0.39269176,1,0,0
033cb1f72c,0.7573911,1,0,0
033cb8cbec,0.79361814,1,1,1
033cd03cd1,0.49902964,1,1,1
033cd27e2b,0.99611473,1,1,1
033ce4abe8,0.3381682,1,0,0
033ce6068a,0.44274226,1,0,0
033ce6ba81,0.4061775,1,1,1
033d2e2c8b,0.52739435,1,1,1
033d50d0f4,0.41235512,1,1,1
033d538852,0.55209094,1,1,1
033d795371,0.40656033,1,0,0
033e44a28b,0.8988692,1,1,1
033e74c360,0.35860425,1,1,1
033e7755e5,0.38810122,1,1,1
033e8d5e15,0.37616447,1,0,0
033eaae823,0.4283053,1,1,1
033f054a2e,0.35736424,1,1,1
033f1bc7a6,0.51130146,1,0,0
033f436d2d,0.34672242,1,0,0
033f44084e,0.70641285,1,0,0
033f73d299,0.6471937,1,1,1
033f85bbcc,0.42520204,1,1,1
033fa84564,0.5510226,1,1,1
033faeaba7,0.6537554,1,0,0
0340259fd2,0.99927616,1,1,1
03403b0bcb,0.5144621,1,1,1
0340466c13,0.60627645,1,0,0
03409201ae,0.41935897,1,1,1
0340b10094,0.99998647,1,1,1
0340dcc3c5,0.34064662,1,0,0
0341103917,0.30681837,0,0,1
03414d4d4f,0.73483455,1,0,0
034161359c,0.4769283,1,1,1
0341887e6e,0.44044876,1,0,0
03419f1902,0.5053253,1,1,1
0341a58eaa,0.47359288,1,0,0
0341bcd8ed,0.35179347,1,0,0
034206771f,0.5192314,1,1,1
0342316f31,0.3363613,1,0,0
03425193fd,0.9993315,1,1,1
034260f94f,0.38295949,1,0,0
034271157d,0.5279447,1,0,0
034292d0a2,0.41533083,1,0,0
0342a42b88,0.4137826,1,0,0
0342c36285,0.5176373,1,0,0
0342d9f1fe,0.9999997,1,1,1
0342fd3ae8,0.40933037,1,1,1
03430863d1,0.5231993,1,0,0
03430f94e0,0.47773245,1,1,1
0343399bcd,0.6078414,1,0,0
03435e9a5a,0.41063842,1,0,0
0343606c60,0.9999896,1,1,1
0343b6c65a,0.7356843,1,1,1
0343c75e5f,0.41184354,1,0,0
0343ead1db,0.45857126,1,1,1
0343ff7b03,0.49734405,1,0,0
034446bbb3,0.5136792,1,0,0
034457dd96,0.81752706,1,0,0
0344639710,0.47399104,1,1,1
034469a1ad,0.9871508,1,1,1
03448ae253,0.6951996,1,0,0
0344ad1fc3,0.37394178,1,1,1
0344b18a42,0.48577055,1,0,0
0344b3dcc6,0.5263925,1,1,1
0344d30e4a,0.999941,1,1,1
0344dc9e18,0.5371857,1,0,0
0344e7cac6,0.3153077,1,0,0
03450f48b9,0.40634805,1,1,1
03451197c0,0.5107021,1,0,0
034519750b,0.9639286,1,0,0
034541d7cd,0.6851038,1,0,0
03454785a6,0.3751469,1,1,1
03454a455a,0.54474807,1,1,1
03454b4343,0.6773038,1,1,1
03454f02b2,0.38508227,1,0,0
03455e914f,0.60279614,1,0,0
0345734689,0.27414918,0,0,1
0345b83e8a,0.36628908,1,0,0
03460dc202,0.5314717,1,0,0
03463aa7aa,0.6320998,1,1,1
034650af6f,0.37381357,1,0,0
034689a1ee,0.53219795,1,0,0
0346a38d22,0.75436246,1,1,1
0346a52995,0.39761966,1,1,1
0346b1593d,0.3827324,1,0,0
0346c9b78f,0.40501904,1,0,0
0346dc15fd,0.42316234,1,0,0
0346f0c9c3,0.6054623,1,0,0
0346f6c6d5,0.4030811,1,1,1
0347122f3f,0.39365423,1,1,1
0347170224,0.61232406,1,0,0
034724920b,0.3589105,1,0,0
034724d83a,0.46675143,1,1,1
03473b0b40,0.55588645,1,0,0
0347ca5e70,0.4018787,1,0,0
0347dd11a8,0.4057182,1,0,0
0347e1c6c2,0.42467552,1,0,0
034824cda4,0.9967076,1,1,1
03486bfe1a,0.8566936,1,1,1
0348781a35,0.999999,1,1,1
0348e17cb9,0.46985427,1,1,1
03490f0d6b,0.38300025,1,1,1
0349c9e97c,0.76101136,1,1,1
0349d50748,0.5003736,1,1,1
034a465df8,0.6475734,1,1,1
034a499e23,0.99999976,1,1,1
034a63d241,0.49981028,1,0,0
034a811561,0.40901616,1,0,0
034aa94ce2,0.39721504,1,0,0
034aae12f5,0.5948244,1,1,1
034aaf27d0,0.3882643,1,0,0
034b39d9bd,0.74709964,1,1,1
034b7e2b79,0.41210073,1,1,1
034b87a735,0.55474544,1,0,0
034b9fdac6,0.39655745,1,1,1
034bab7d2d,0.40919578,1,0,0
034bac88cf,0.5496393,1,0,0
034bbcf3d1,0.9653386,1,1,1
034bc941cc,0.94766575,1,1,1
034bd84c07,0.40149343,1,0,0
034bf07098,0.40803677,1,1,1
034bf44306,0.501492,1,0,0
034c00326d,0.4071162,1,1,1
034c0d5a7f,0.36965093,1,0,0
034c5bb021,0.42137337,1,1,1
034c70f558,0.35200763,1,1,1
034c757081,0.4023003,1,1,1
034d0ba77e,0.57722574,1,0,0
034d15dca6,0.3462548,1,0,0
034d22293c,0.73113525,1,1,1
034d3b7be7,0.37971425,1,0,0
034d5a482b,0.45515844,1,0,0
034d6d63a7,0.3700471,1,1,1
034d7e9f8a,0.43173504,1,1,1
034d844348,0.41253594,1,1,1
034d867f3a,0.55414164,1,1,1
034da658c0,0.4136981,1,0,0
034daf33b0,0.36071798,1,1,1
034db5e2f4,0.9999993,1,1,1
034dc35b9c,0.73067695,1,1,1
034ddab6a3,0.36741847,1,0,0
034e05833e,0.4207006,1,1,1
034e14213b,0.37227467,1,0,0
034e3cfbff,0.5300752,1,0,0
034e45b2e7,0.54732394,1,1,1
034e4eec60,0.41089928,1,1,1
034e6a0cc6,0.3543749,1,0,0
034eab8439,0.45493382,1,0,0
034eb0eba6,0.5664373,1,0,0
034ef090e0,0.58227265,1,1,1
034f040a22,0.6496753,1,0,0
034f1d5d27,0.38593736,1,0,0
034f2a7346,0.49590728,1,1,1
034f56022e,0.3906964,1,0,0
034f56f354,0.39684066,1,1,1
034f6716aa,0.3739303,1,0,0
034fbe9535,0.44818783,1,0,0
034fc17fb6,0.99997073,1,1,1
034fda47da,0.42610955,1,0,0
034feca974,0.41104877,1,0,0
035007e4bd,0.7075088,1,1,1
03500d33e5,0.65535426,1,0,0
03500edcf5,0.36224803,1,0,0
0350920069,0.42685813,1,0,0
0350e118a4,0.39017147,1,0,0
0350e32da6,0.38344675,1,0,0
0350f07483,0.390298,1,1,1
035102a272,0.5786826,1,1,1
03516ad13d,0.99998283,1,1,1
03516c3972,0.40027845,1,1,1
0351736657,0.3456458,1,0,0
035183fdd3,0.47608277,1,0,0
0351937d1d,0.3524533,1,0,0
0351e8e1b6,0.8692467,1,1,1
0351e9cfe4,0.5534917,1,1,1
0352130635,0.3697846,1,0,0
03522a68bc,0.64715755,1,1,1
035261a3c8,0.47158888,1,0,0
0352733e7d,0.41544726,1,0,0
0352815a07,0.42209405,1,0,0
0352adef37,0.38823777,1,1,1
0352dd02cf,0.36500955,1,0,0
0352e66c2b,0.68347585,1,1,1
0352e906c8,0.94078124,1,1,1
0352e92f1f,0.42124146,1,0,0
0352fb880b,0.43228382,1,1,1
0353301b4c,0.44445765,1,0,0
035331203b,0.5337599,1,0,0
035382480a,0.7697303,1,0,0
03538e677a,0.34520906,1,0,0
0353900ab2,0.99036694,1,1,1
03539feadd,0.99999905,1,1,1
0353b93b80,0.4110772,1,0,0
0353dc0759,0.6391117,1,1,1
0353efa21a,0.59687966,1,1,1
03541e9711,0.39860374,1,1,1
0354220f55,0.9999472,1,1,1
0354385dea,0.6360405,1,0,0
03547ea61a,0.40043157,1,0,0
0354a28a45,0.89249325,1,1,1
0354e189ff,0.999998,1,1,1
0354e24153,0.4101923,1,1,1
0354f9657e,0.40559337,1,1,1
035524bc8e,0.9780108,1,1,1
035576c97c,0.41012278,1,1,1
03557dd573,0.9999943,1,1,1
03558ccd9e,0.38650805,1,1,1
0355960a3b,0.43699,1,0,0
0355a1bb34,0.99993974,1,1,1
0355b1af6b,0.5747913,1,1,1
0355e42bab,0.9999993,1,1,1
0355f07279,0.55901086,1,1,1
0355f5a12f,0.36962324,1,0,0
035600e1c2,0.99980485,1,1,1
03560170b7,0.5988606,1,1,1
035621d211,0.35881078,1,0,0
03562341f1,0.51099604,1,0,0
03562b81ff,0.68630004,1,0,0
03567a2b05,0.41267958,1,1,1
0356870081,0.33936274,1,0,0
0356b8f518,0.99646664,1,1,1
0356d5a152,0.5233101,1,0,0
0356edff6d,0.63635993,1,0,0
0356eefab4,0.4093302,1,0,0
03571c458e,0.4244096,1,0,0
03572a6b76,0.43191513,1,0,0
03573a05ba,0.44386104,1,1,1
0357572f81,0.80884147,1,1,1
03576c9208,0.99698335,1,1,1
03577a40bf,0.39486325,1,0,0
03577d20c7,0.9999997,1,1,1
0357a583e1,0.39730844,1,1,1
0357ae76f6,0.82713217,1,1,1
0357b6a662,0.4757463,1,1,1
0357cd2c0c,0.35825157,1,0,0
03580113c5,0.42614424,1,1,1
0358380745,0.36857092,1,0,0
035862d2e8,0.46586108,1,1,1
035886b664,0.49330756,1,1,1
03588aabfb,0.42347658,1,0,0
03592e09e0,0.550518,1,0,0
03595588af,0.45289534,1,0,0
0359800944,0.41749763,1,1,1
035993a56b,0.9987042,1,1,1
0359b0b1f1,0.4377058,1,0,0
0359b86216,0.43720397,1,1,1
0359f1d930,0.38700986,1,0,0
035a07b443,0.42105737,1,0,0
035a0c8b1a,0.53346723,1,0,0
035a0dc47e,0.41089502,1,1,1
035a67078a,0.6985026,1,1,1
035a6fd10c,0.71847314,1,1,1
035a7f534a,0.9487908,1,0,0
035aa5dbac,0.5319524,1,0,0
035aba78c3,0.58834267,1,0,0
035ad9f669,0.38096008,1,0,0
035ada2a7f,0.3759328,1,0,0
035b09f977,0.33111304,1,0,0
035b2030bc,0.4670411,1,0,0
035b35f782,0.86369354,1,1,1
035b3c3a64,0.9999994,1,1,1
035b47b8e1,0.3998701,1,1,1
035b52f92a,0.5350519,1,1,1
035b66b189,0.63400614,1,0,0
035b80ce0d,0.47505748,1,0,0
035b92678e,0.39152205,1,0,0
035bb9a528,0.99999917,1,1,1
035bdfe545,0.46130228,1,0,0
035bf20253,0.51775986,1,0,0
035bfb20bc,0.9889338,1,1,1
035c0e67d1,0.4215059,1,0,0
035c3be313,0.41048777,1,1,1
035c6ddaf3,0.9999904,1,1,1
035c910efe,0.39575452,1,0,0
035ca75953,0.9999511,1,1,1
035cba9b65,0.36446202,1,0,0
035ce35234,0.38114712,1,1,1
035d0ffa4e,0.36417282,1,0,0
035d13e286,0.8390827,1,1,1
035d1603aa,0.55158603,1,1,1
035d287152,0.5744878,1,0,0
035d3406ac,0.35431287,1,1,1
035d3541e0,0.38450688,1,1,1
035d4aba6c,0.38674638,1,0,0
035d63187d,0.49393523,1,0,0
035d6c48a6,0.47550288,1,0,0
035d8f4128,0.35025683,1,0,0
035dbe9008,0.33909437,1,0,0
035de9364f,0.41360414,1,0,0
035e07a3f2,0.38975483,1,1,1
035e262d90,0.42912796,1,0,0
035e36fd89,0.64386064,1,1,1
035e3b19c1,0.52584475,1,0,0
035e41c732,0.5935002,1,1,1
035e4c173b,0.9999882,1,1,1
035e7fc597,0.40173137,1,0,0
035efdc4a5,0.42422628,1,1,1
035f2d16af,0.5645209,1,1,1
035f496aab,0.4441387,1,0,0
035f8a56f4,0.48642403,1,1,1
035f92cf7b,0.4177504,1,1,1
035f95dc71,0.6820402,1,1,1
035f9f20c7,0.97561395,1,1,1
035faafd13,0.41493252,1,0,0
035fc41540,0.49748132,1,0,0
035fe05111,0.4150332,1,1,1
03600742b8,0.42411122,1,0,0
0360174b13,0.39460364,1,1,1
03601a118a,0.5084266,1,0,0
03603e2523,0.74068606,1,1,1
03603f8c58,0.50464386,1,0,0
036068e720,0.40195563,1,0,0
036081e7b8,0.55641276,1,1,1
0360a50358,0.41083765,1,0,0
0360a94a16,0.43361533,1,0,0
0360be2ba5,0.41205403,1,0,0
0360ccac10,0.5218852,1,1,1
036114c65f,0.39305547,1,1,1
0361269850,0.48341525,1,1,1
0361490556,0.5751754,1,1,1
0361622ebc,0.76233053,1,1,1
03616c88c4,0.783249,1,1,1
0361701abe,0.52929956,1,1,1
036171bb17,0.9999987,1,1,1
0361e422b2,0.40270454,1,1,1
0361f7eaac,0.5239838,1,1,1
03620d37fb,0.44784635,1,1,1
036232d947,0.97574294,1,1,1
036237b139,0.7259772,1,1,1
0362820347,0.39490217,1,0,0
03628579f4,0.51198065,1,0,0
03629d5b8c,0.36524293,1,0,0
0362cdf208,0.55068654,1,0,0
0362e4adac,0.49133188,1,0,0
036304abb6,0.7267685,1,0,0
0363349f5c,0.49212903,1,0,0
03634db61b,0.59626967,1,1,1
03636a6270,0.9999931,1,1,1
03637fffeb,0.9999992,1,1,1
03638264c5,0.49119264,1,0,0
03639fb51a,0.6524273,1,0,0
0363a5e3fc,0.48109326,1,1,1
0363af34e5,0.5746725,1,1,1
0363c8838e,0.7719321,1,0,0
0363f1a811,0.5718432,1,0,0
0363f709ca,0.4320647,1,0,0
03641c9621,0.6615795,1,0,0
03641e6f24,0.9999908,1,1,1
03645eb16c,0.45418543,1,0,0
03646f92f6,0.5358511,1,1,1
0364705813,0.34475827,1,1,1
03648316e3,0.5134312,1,0,0
03648a8102,1.0,1,1,1
03649f1e3a,0.4526093,1,1,1
0364b767f9,0.42600206,1,0,0
0364d48fe3,0.58070165,1,0,0
0365013954,0.77474165,1,1,1
036511cd9d,0.37291455,1,1,1
036564937d,0.78407896,1,1,1
0365687b3b,0.3960902,1,1,1
0365722af9,0.42305595,1,0,0
0365ddf113,0.999987,1,1,1
0365e38543,0.37233794,1,0,0
0365e56a49,0.58272815,1,1,1
0366817fcb,0.6838229,1,1,1
036686f804,0.3483747,1,1,1
03668d6627,0.42909583,1,0,0
03669f60c4,0.42166233,1,1,1
0366a0d7d2,0.53847784,1,1,1
0366a1847c,0.54192793,1,1,1
0366af3adf,0.55662185,1,0,0
0366c28f97,0.5234062,1,0,0
0366e4802f,0.6353612,1,1,1
0366e51b22,0.39458817,1,0,0
03670d9a38,0.3956046,1,1,1
0367133a0b,0.41339833,1,0,0
036728d562,0.37205774,1,1,1
036739c344,0.3517241,1,1,1
036764b4fc,0.9998519,1,1,1
036776311b,0.5418527,1,0,0
0367b9318b,0.38690194,1,1,1
0367bfb695,0.37871307,1,1,1
0367c70534,0.4055444,1,0,0
0367e9ad3e,0.47734293,1,0,0
036810b93e,0.9996718,1,1,1
036843dfe9,0.56349945,1,1,1
036844c43b,0.5364801,1,1,1
03685e539f,0.44359317,1,1,1
03686d95de,0.9999819,1,1,1
0368af803f,0.4101074,1,0,0
0368c02ca4,0.4236982,1,1,1
0368ca2237,0.47734305,1,0,0
03690fd07f,0.65057886,1,1,1
036911db3a,0.40335664,1,1,1
03693ed906,0.6053243,1,1,1
0369422f04,0.5851845,1,0,0
036944f6c7,0.78699505,1,1,1
0369a554c0,0.38899386,1,0,0
0369ec9243,0.9994856,1,1,1
0369f6e569,0.8822948,1,0,0
036a0277c1,0.5253514,1,1,1
036a166e29,0.41964048,1,1,1
036a1a47f7,0.57650745,1,1,1
036a28a93c,0.72001463,1,1,1
036a4ad0ee,0.4151106,1,1,1
036a4c49c1,0.5396148,1,0,0
036a64e12d,0.40295744,1,1,1
036a7b3839,0.6700321,1,0,0
036a904713,0.40114465,1,0,0
036aabf920,0.40407044,1,0,0
036b0e5185,0.9999938,1,1,1
036b261815,0.43688282,1,0,0
036b2b9fa5,0.36825573,1,1,1
036b71825e,0.57499665,1,1,1
036b9d9479,0.4111208,1,1,1
036bb2ff21,0.4556251,1,1,1
036bd214b9,0.99997604,1,1,1
036c0000b8,0.39515367,1,1,1
036c050614,0.6393234,1,0,0
036c05bc7d,0.74526346,1,0,0
036c0edbf0,0.41611558,1,0,0
036c292fe7,0.61613894,1,1,1
036c2e14c7,0.9999995,1,1,1
036c369201,0.82260156,1,0,0
036c4ae1e0,0.40739733,1,0,0
036d088edf,0.4986163,1,0,0
036d23eee6,0.6205295,1,1,1
036d698bda,0.9999665,1,1,1
036dbd7873,0.39309204,1,0,0
036dee887c,0.99514925,1,1,1
036dfe4b02,0.3691041,1,0,0
036dfef868,0.5076567,1,0,0
036e194495,0.56408674,1,1,1
036e782460,0.8393302,1,0,0
036e84a003,0.39905557,1,0,0
036ee475be,0.38577598,1,1,1
036eeddc49,0.40484893,1,0,0
036ef5fdb2,0.60062414,1,0,0
036f1d9ee3,0.43088716,1,0,0
036f62d427,0.35715818,1,0,0
036f78adbc,0.38718235,1,1,1
036fe8e58d,0.54771155,1,1,1
036ff0e9cf,0.38365832,1,0,0
036ffb64cd,0.9984497,1,1,1
037018de18,0.39697072,1,1,1
03701e282b,0.47108012,1,1,1
037046426c,0.77409005,1,1,1
037056b333,0.51737887,1,1,1
03706e2db7,0.40375432,1,0,0
0370be7228,0.36415452,1,0,0
0370c1adc2,0.56483954,1,1,1
0370c229fb,0.9617696,1,1,1
0370ee8d39,0.86784613,1,1,1
037168dde5,0.39257425,1,0,0
03716d6ad1,0.3995781,1,0,0
037195ff33,0.39791846,1,0,0
0371a2a965,0.6560385,1,1,1
0371b6c33c,0.5420492,1,0,0
0371efd52a,0.513703,1,0,0
037216fe16,0.41047314,1,0,0
0372172dcb,0.4685688,1,0,0
03721db053,0.5626408,1,0,0
037259acfc,0.42767534,1,0,0
03728b740f,0.4430758,1,1,1
0372cf6aa2,0.43662387,1,0,0
03733414e5,0.3810727,1,0,0
0373836d65,0.75284314,1,1,1
03738ee423,0.55633193,1,1,1
0373a60cba,0.52223545,1,0,0
0373a80a56,0.9973266,1,1,1
0373af23fe,0.37748033,1,0,0
0373c0addb,0.52719,1,0,0
03741739cc,0.4441196,1,0,0
0374341e1e,0.3893175,1,0,0
03746612c5,0.39521167,1,0,0
03748e6ac1,0.37809926,1,0,0
0374a19c3a,0.9549494,1,0,0
0374c12ebd,0.5599773,1,0,0
0375069ab1,0.46709317,1,0,0
037520c895,0.99999774,1,1,1
037530b253,0.41755447,1,0,0
0375715794,0.4482507,1,0,0
03759556da,0.39660987,1,0,0
0375e12553,0.99767256,1,1,1
0375e563b0,0.48997837,1,0,0
0375fe23b4,0.99999535,1,1,1
037605d8da,0.39075541,1,0,0
037623deba,0.31179163,1,1,1
03762c802c,0.4981369,1,1,1
03762ebd18,0.51034296,1,0,0
03766b0687,0.6711986,1,1,1
03766c94de,0.9999858,1,1,1
037674e3b5,0.39916044,1,0,0
03768663d9,0.3051293,0,0,1
0376a7e983,0.38431174,1,0,0
0376afb69e,0.40663671,1,1,1
0376bdfb78,0.9997349,1,1,1
0376c54d4c,0.39596024,1,0,0
0376c9d8b6,0.40005028,1,1,1
0376f53028,0.36340797,1,0,0
037708faf2,0.52166307,1,0,0
0377566b7c,0.54786587,1,1,1
0377667bc3,0.4283476,1,1,1
03777544a6,0.54813266,1,1,1
03778061ef,0.57562864,1,1,1
0377bed84d,0.498812,1,1,1
0377c51ccb,0.2981841,0,0,1
0377e9b12a,0.4746456,1,0,0
0378a9ff8b,0.56436574,1,0,0
0378c044ae,0.3811353,1,0,0
0378e9d57b,0.4410916,1,0,0
03790f20a5,0.38939604,1,0,0
03792d6119,0.38627392,1,0,0
037966ba3e,0.42030728,1,1,1
0379709e00,0.5123319,1,0,0
03797b3cb8,0.6159928,1,1,1
0379a46702,0.5845281,1,0,0
0379aa7496,0.4285162,1,0,0
0379ae6528,0.37168437,1,0,0
0379eb8a4d,0.41821337,1,0,0
037a0bc8e2,0.931491,1,1,1
037a1596cc,0.66398984,1,1,1
037a1b06d7,0.4868526,1,1,1
037a884722,0.34393826,1,0,0
037aa7d4d2,0.3934657,1,0,0
037ab304c6,0.34872127,1,0,0
037b2fa44f,0.5320071,1,1,1
037b46a1eb,0.51747274,1,1,1
037b609acb,0.39796746,1,0,0
037b841d8f,0.90789735,1,1,1
037bc86c3b,0.38665366,1,0,0
037bfce0e0,0.52152926,1,0,0
037bfe9d76,0.5588814,1,1,1
037c0385b2,0.38210183,1,1,1
037c301729,0.556319,1,1,1
037c8b9b60,0.53087956,1,0,0
037ca5b16e,0.47923344,1,1,1
037cb16753,0.33501065,1,0,0
037ce82b03,0.6219187,1,1,1
037d1a659e,0.52242297,1,1,1
037d456c3e,0.9944345,1,1,1
037d52aefe,0.5226583,1,1,1
037d648104,0.3821758,1,1,1
037d99752b,0.99997544,1,1,1
037da588e6,0.42726856,1,0,0
037dbd08b5,0.5819048,1,1,1
037ddfee26,0.54878366,1,1,1
037e220cfa,0.48139054,1,1,1
037e653864,0.40013397,1,0,0
037e68c22b,0.38435304,1,0,0
037e6b6248,0.4971339,1,0,0
037e83a6fe,0.6607543,1,0,0
037e936cb7,0.48923063,1,0,0
037ea03df0,0.858232,1,0,0
037f1ceba2,0.9999998,1,1,1
037f23acc2,0.37292516,1,1,1
037f957bf6,0.5890041,1,0,0
037fce0575,0.6138688,1,0,0
037fd3de7d,0.395961,1,0,0
03800596dc,0.42473078,1,0,0
03800fd53b,0.52632076,1,0,0
03808215ef,0.388894,1,0,0
0380c5b673,0.42087725,1,1,1
