id,Model Predictions,Model Targets,Actual Targets,Classified Targets
33a90687a9,0.55280596,0,0,1
33a90c6d8b,0.2644823,0,0,1
33a91b888a,0.112425506,0,1,0
33a93cd7d5,0.3574968,0,0,1
33a9730205,0.58034784,0,0,1
33aa077dee,0.25658107,0,0,1
33aa0e315b,0.6575749,1,1,1
33aa2b6273,0.9897763,1,1,1
33aa5979da,0.6642029,1,1,1
33aa6ea2ea,0.8593572,1,1,1
33aa8bcc11,0.40202016,0,0,1
33aab09a25,0.99999976,1,1,1
33aab29975,0.99570304,1,1,1
33ab017e0f,0.9428209,1,1,1
33ab1b4875,0.41289884,0,0,1
33ab491b77,1.0,1,1,1
33ab701fbe,0.30130297,0,1,0
33ab800fab,0.39457676,0,0,1
33abaa289a,0.5065437,0,0,1
33abc2c8ac,0.47440395,0,1,0
33ac4d3b32,0.34998393,0,0,1
33ac5251be,0.46641862,0,0,1
33ac55c882,0.74942815,1,1,1
33ac5f5fd9,0.43738443,0,0,1
33ac6c8ba4,0.25155157,0,0,1
33acc0d1f4,0.9987337,1,1,1
33acc1695c,0.8114549,1,1,1
33ad3168bb,1.0,1,1,1
33ad34414a,1.0,1,1,1
33ad92f2aa,0.11752075,0,1,0
33ada0004d,0.20503274,0,0,1
33ada4b2e1,0.9996063,1,1,1
33adcdd91f,0.56536293,0,1,0
33addec99d,0.18085471,0,0,1
33adf05520,1.0,1,1,1
33adffed9f,0.2277112,0,1,0
33ae065aaf,1.0,1,1,1
33ae1796e9,0.044926226,0,0,1
33ae34e660,0.99989456,1,1,1
33ae36d505,0.30802917,0,0,1
33ae3d2a49,1.0,1,1,1
33ae467739,0.28450546,0,0,1
33ae8bdea6,0.92850184,1,1,1
33aea0c911,0.15761861,0,0,1
33aecffcb8,0.9719682,1,1,1
33aedcc48e,0.20031312,0,0,1
33af4a2f12,0.39863747,0,0,1
33af63b105,0.72249615,1,1,1
33af7ea0b6,0.34056985,0,1,0
33af8a0333,0.9999977,1,1,1
33af9a9dde,0.21777797,0,0,1
33af9fa39a,0.6013267,0,1,0
33afec0f74,0.57898045,0,0,1
33aff6558e,0.25661224,0,1,0
33aff6f6fa,0.5369406,0,1,0
33b02da264,0.5611708,0,0,1
33b035d6d8,0.7431352,1,1,1
33b057a086,0.1605494,0,0,1
33b08a515f,0.9719551,1,1,1
33b0c81aef,0.12987384,0,0,1
33b106b5bf,0.6951356,1,1,1
33b12d065e,0.31266993,0,0,1
33b152d391,0.99999595,1,1,1
33b15c5e39,0.31212258,0,0,1
33b19886f6,0.44026452,0,1,0
33b199c463,0.17338365,0,1,0
33b1ab31d1,0.28248274,0,0,1
33b1b9c765,0.9928974,1,1,1
33b1c22e86,0.40753692,0,0,1
33b1ca12cd,0.6356826,0,0,1
33b1ec1fef,0.42255354,0,0,1
33b1ffcccc,0.07666898,0,0,1
33b2080937,0.26762217,0,1,0
33b231c5e3,1.0,1,1,1
33b280a685,0.9787766,1,1,1
33b2d98c85,0.9310651,1,1,1
33b2eee882,0.2933401,0,1,0
33b2f7b630,0.9969743,1,1,1
33b2f9766e,0.9390178,1,1,1
33b30db0f9,0.13180524,0,0,1
33b319eeb8,0.5341822,0,0,1
33b3537ce1,1.0,1,1,1
33b3549c0e,0.7347338,1,1,1
33b3697cdb,0.53371507,0,1,0
33b37affd4,0.99980015,1,1,1
33b38c8f19,0.23903164,0,0,1
33b38f9a0b,0.23886573,0,1,0
33b3a319e4,0.9946545,1,1,1
33b3b82a2f,0.1418136,0,0,1
33b3c991a9,0.26736724,0,0,1
33b4184fea,0.67583394,1,0,0
33b41d9a65,0.14621821,0,0,1
33b477555c,0.28120047,0,1,0
33b4aabc75,0.35002047,0,0,1
33b4b8bcb5,0.999999,1,1,1
33b4b9b552,0.19543019,0,0,1
33b4be7c50,0.050847262,0,0,1
33b4c08453,0.9842029,1,1,1
33b4d49f1f,0.50954896,0,1,0
33b4dc9d67,0.20514718,0,0,1
33b4fcf2c4,0.5951624,0,0,1
33b50b4670,0.24539521,0,1,0
33b52ac5a2,0.34378308,0,0,1
33b531cbbe,0.29093313,0,1,0
33b5cdf006,0.11072528,0,1,0
33b619b93f,0.32916683,0,0,1
33b637e82b,0.3333375,0,0,1
33b643bacf,0.106058925,0,0,1
33b6a4ce7f,0.7362217,1,1,1
33b6aa154c,0.18517181,0,0,1
33b701571c,0.68374336,1,0,0
33b702a20a,0.19563547,0,0,1
33b721695a,0.14428538,0,0,1
33b7329c9e,0.74331033,1,1,1
33b756c45d,0.10005325,0,0,1
33b763b530,0.6289717,0,0,1
33b773906e,0.9840474,1,1,1
33b7794f82,1.0,1,1,1
33b78d4248,0.7596961,1,0,0
33b7970e26,0.9999504,1,1,1
33b7a37439,0.4307227,0,1,0
33b7cd9884,0.34427232,0,0,1
33b7ed82bc,0.9999397,1,1,1
33b7ffae11,0.9204292,1,0,0
33b8056208,0.13572872,0,0,1
33b80bc41c,0.793002,1,0,0
33b8224515,0.53138196,0,0,1
33b87217f3,0.7803838,1,0,0
33b89a0537,0.98204195,1,1,1
33b8dc4299,0.59941113,0,0,1
33b91c5ce7,0.9999999,1,1,1
33b922887e,0.116386235,0,0,1
33b953d051,0.91275346,1,1,1
33b95e2c07,0.41269356,0,0,1
33b96e296c,0.9999831,1,1,1
33b9837a7b,1.0,1,1,1
33b9a41a66,0.5618928,0,0,1
33ba14cc1f,0.78046864,1,1,1
33ba3fcfec,0.37292546,0,1,0
33ba65a7b1,0.30373532,0,0,1
33ba721270,0.107001185,0,1,0
33ba7fdacd,0.99999976,1,1,1
33baa4fccb,0.13605475,0,0,1
33baa4fcf1,0.24436799,0,0,1
33bab4fc68,0.20315892,0,0,1
33bb2f0636,0.13297376,0,1,0
33bb329fc6,0.14574164,0,0,1
33bb8d79d2,0.3981701,0,0,1
33bb9e338a,0.84854126,1,0,0
33bbad29e9,0.18838364,0,1,0
33bbeca2a7,1.0,1,1,1
33bbeeb661,0.24356735,0,0,1
33bc4b577d,0.67372495,1,1,1
33bc5d8e96,0.35478276,0,0,1
33bc5e8d1a,0.99999386,1,1,1
33bc619050,0.20241714,0,0,1
33bc72a4cb,0.41334885,0,0,1
33bc7c4b8d,0.07300177,0,0,1
33bc85e9ee,0.23838523,0,0,1
33bcae8bbc,1.0,1,1,1
33bcd6c58e,0.5371388,0,1,0
33bce03418,0.88541335,1,1,1
33bd25ea5f,0.9376924,1,1,1
33bd3c6a74,0.28200653,0,0,1
33bd87b8e6,0.408097,0,0,1
33bdb47f7c,0.11520621,0,0,1
33bde80cdc,0.084275484,0,0,1
33bdeb43f8,0.99996436,1,1,1
33bdfe5d88,0.49678034,0,0,1
33be0f9ccc,0.32305163,0,0,1
33beaae644,0.08461124,0,1,0
33beaeb347,0.4046334,0,0,1
33bed3e123,0.38056755,0,0,1
33bedcbf4b,0.19096872,0,1,0
33bef22b46,0.56132483,0,0,1
33bef2fcc1,0.79318225,1,1,1
33bf076744,0.4577948,0,0,1
33bf26763b,0.5766905,0,0,1
33bf3292b4,0.2418775,0,1,0
33bf3b370f,0.6726923,1,0,0
33bf646baf,0.2254197,0,0,1
33bf6cd65e,0.9036256,1,0,0
33bf989c15,0.40474823,0,0,1
33bf9998d0,0.99995136,1,1,1
33bfa6eb2a,0.99058497,1,1,1
33bfc1a0e2,0.10228178,0,0,1
33bffbf342,0.53018236,0,0,1
33c00ece1d,0.32511723,0,0,1
33c02c398b,0.3928471,0,0,1
33c05bf7a8,0.9384345,1,1,1
33c07859ab,0.1849952,0,0,1
33c0d1fda9,0.35744473,0,0,1
33c11ef952,0.1300197,0,0,1
33c125245e,1.0,1,1,1
33c13059f6,0.6856868,1,0,0
33c1418b83,0.83638346,1,0,0
33c1422a58,0.87646973,1,0,0
33c15ccbc9,0.27695465,0,0,1
33c1707995,0.5541909,0,1,0
33c1724b91,0.8347273,1,0,0
33c1805dff,0.47689733,0,0,1
33c1d7e32e,0.1944457,0,1,0
33c1e4681a,0.20441285,0,0,1
33c1f3c1b5,0.67551416,1,0,0
33c1f9f8d8,0.29454687,0,1,0
33c21447d0,0.9999733,1,1,1
33c221bc9f,0.13763967,0,0,1
33c28524da,0.27945518,0,0,1
33c28667a1,0.30310053,0,0,1
33c2a97709,0.4602242,0,0,1
33c2f572db,0.99998605,1,1,1
33c3134161,0.99999654,1,1,1
33c3188ee7,0.12697202,0,0,1
33c3362248,0.047986418,0,0,1
33c3393273,0.3953348,0,0,1
33c37eed02,0.83383095,1,0,0
33c3bc7a4e,0.99639297,1,1,1
33c3eaad3b,0.24834073,0,0,1
33c3ebe54b,0.2853321,0,1,0
33c47b062f,0.12569728,0,0,1
33c4887a8e,0.16360268,0,0,1
33c49ac944,0.511713,0,0,1
33c504e611,0.9999854,1,1,1
33c5180a38,0.1869928,0,1,0
33c51912cb,0.37471813,0,0,1
33c52128ad,0.2679793,0,0,1
33c53e2f1e,0.74228567,1,0,0
33c5944d6c,0.28295204,0,0,1
33c5e82d8c,0.51291716,0,0,1
33c5f1448b,0.9985906,1,1,1
33c5f3eab6,0.26266307,0,0,1
33c5f59e4d,0.72994506,1,0,0
33c5fabb2c,0.1912896,0,0,1
33c60c5a19,0.5220335,0,0,1
33c62dbf58,0.58536464,0,1,0
33c6421fd0,0.2769019,0,0,1
33c650cb36,0.22692195,0,1,0
33c658dcf3,0.56522703,0,1,0
33c67b3a4a,0.21051008,0,0,1
33c6810527,0.98420346,1,1,1
33c6a3a84b,0.3711629,0,0,1
33c6d0c7ac,0.21948954,0,0,1
33c6e141c2,0.36681336,0,0,1
33c73c5ded,0.36893728,0,0,1
33c7799958,0.70372,1,0,0
33c7e5a438,0.9450476,1,1,1
33c7f82efc,0.49870667,0,0,1
33c7fabeaf,0.68535274,1,0,0
33c80dc71e,0.99967873,1,1,1
33c825f92a,0.8398026,1,1,1
33c848389a,0.25221723,0,1,0
33c8618aef,0.27026442,0,0,1
33c8b8f7e5,0.18588766,0,0,1
33c914bc06,1.0,1,1,1
33c927caa2,0.29630005,0,0,1
33c92aef52,0.9994452,1,1,1
33c946f4d0,0.3966257,0,0,1
33c9aa2229,0.35097593,0,1,0
33c9bdaa5a,0.9996641,1,1,1
33c9d42443,0.8090569,1,1,1
33c9e76082,0.19108665,0,0,1
33c9e7fa49,0.3556266,0,1,0
33c9edb435,0.15437445,0,0,1
33c9fb8508,0.99864405,1,1,1
33ca0571ab,0.5695801,0,1,0
33ca22a20f,0.8521759,1,1,1
33ca3e9347,1.0,1,1,1
33ca58f2b6,0.38643217,0,0,1
33ca86377f,0.17764384,0,0,1
33cb2670ff,0.5436078,0,0,1
33cb5b32df,1.0,1,1,1
33cb8f3f33,0.9999398,1,1,1
33cbb014db,0.27087843,0,0,1
33cbe262c4,0.15298438,0,0,1
33cbf3707a,0.31786007,0,0,1
33cc052756,0.2907581,0,0,1
33cc272fce,0.6818438,1,1,1
33cc2a6755,0.3119897,0,0,1
33cc47e82b,1.0,1,1,1
33cc4f2751,0.22715968,0,1,0
33cc553f12,0.37724054,0,0,1
33cc62656b,0.37674257,0,1,0
33cc7ce0f9,0.26143345,0,0,1
33ccaaa7de,0.2558146,0,0,1
33ccc4967b,0.9846112,1,1,1
33cccd65d0,0.9999994,1,1,1
33ccd70a53,0.99427617,1,1,1
33ccf3fc04,0.34559363,0,1,0
33cd1c23a1,0.35171738,0,0,1
33cd48bf58,0.21475273,0,0,1
33cd4c1898,0.79089344,1,0,0
33cd6e39d1,0.54546785,0,0,1
33cd987fea,0.25266525,0,0,1
33cdaffdc8,1.0,1,1,1
33cdd55fbc,0.29547447,0,0,1
33ce08b9c1,0.99998176,1,1,1
33ce0dc596,0.9992565,1,1,1
33ce151a3c,0.6444007,1,1,1
33ce2323bb,0.38793713,0,0,1
33ce3db646,1.0,1,1,1
33ce742eae,0.27731264,0,0,1
33ceb61338,0.902405,1,0,0
33cef43f6f,0.99999905,1,1,1
33ceff566a,0.2720484,0,0,1
33cf200596,0.4016359,0,1,0
33cf4c1b00,0.67225206,1,0,0
33cfa1b4ed,0.9971427,1,0,0
33cfc3892c,0.22943535,0,0,1
33cff72071,0.42458656,0,1,0
33d004bd15,0.22506589,0,0,1
33d020702e,0.9208528,1,0,0
33d0229694,0.51797664,0,0,1
33d04226b6,0.6195674,0,1,0
33d0847619,0.63031375,0,0,1
33d087f818,0.20589581,0,0,1
33d0903944,0.99869025,1,1,1
33d0a9ae4b,1.0,1,1,1
33d0af8460,0.698203,1,1,1
33d0b0065c,0.53436637,0,1,0
33d0be11b9,0.24440768,0,1,0
33d0d40373,0.23678705,0,1,0
33d0d5dfa2,0.1895501,0,0,1
33d0d91188,0.8914229,1,0,0
33d0e55361,0.4254419,0,1,0
33d0f8ce37,0.99999046,1,1,1
33d159dfbf,0.50783086,0,1,0
33d1d82a55,0.44357458,0,1,0
33d1e3e9bb,0.114296496,0,0,1
33d1f102c1,0.46411017,0,0,1
33d2642d3e,0.9881155,1,1,1
33d276aa48,0.4208641,0,0,1
33d292236b,0.22012705,0,0,1
33d2acd2c4,0.1386584,0,0,1
33d2ae9e56,0.9030331,1,1,1
33d2eceb09,0.6939413,1,1,1
33d30e85bc,0.11148739,0,0,1
33d3bb0f4e,0.33886945,0,0,1
33d3c23737,0.23874971,0,1,0
33d3c5a55f,0.3822163,0,0,1
33d3ed87dd,0.79390645,1,1,1
33d40bbef7,0.07559639,0,1,0
33d42e499f,0.69590914,1,0,0
33d469a564,0.96016204,1,1,1
33d46b26ae,0.30451536,0,0,1
33d47212a8,0.90297717,1,1,1
33d4759b44,0.99999464,1,1,1
33d48f5e0d,0.8007271,1,0,0
33d4a1e07e,0.4455111,0,0,1
33d4a9ed95,0.20347196,0,0,1
33d4b0b2ea,0.35455683,0,0,1
33d4db9109,0.15852922,0,0,1
33d5277b3a,0.9993541,1,1,1
33d52a147e,0.40848953,0,1,0
33d546a5bc,0.23027769,0,0,1
33d5fb8d81,0.41074947,0,0,1
33d6293711,0.46741983,0,1,0
33d63f0257,0.27161157,0,0,1
33d661c50a,0.9993514,1,1,1
33d690cf78,0.9999635,1,1,1
33d6cea423,0.56179255,0,1,0
33d6f1343a,0.9339775,1,1,1
33d757b443,0.99939984,1,1,1
33d798f189,0.3261587,0,1,0
33d7a77fb1,0.9999993,1,1,1
33d7bc9c49,0.20528972,0,0,1
33d7ebb2c3,0.47027472,0,0,1
33d7fdb3ca,0.24896109,0,1,0
33d8075f7c,0.9879259,1,1,1
33d83ff234,0.23016307,0,1,0
33d8473586,0.31784683,0,0,1
33d8561045,1.0,1,1,1
33d8828e00,0.78691924,1,1,1
33d8a7b8f9,0.4098729,0,0,1
33d8aa0557,0.7427035,1,1,1
33d8d5d158,1.0,1,1,1
33d924fa89,0.15637356,0,0,1
33d9464e98,0.07204476,0,0,1
33d959f69b,0.14527288,0,0,1
33d95a0c61,0.20579895,0,0,1
33d95a1b46,0.3861251,0,0,1
33d9708a32,0.9999995,1,1,1
33d98b2b60,0.3797521,0,0,1
33d98ef930,0.37097847,0,0,1
33d9aacfe6,1.0,1,1,1
33d9c72bef,0.8601608,1,1,1
33d9ee4ba8,0.3272451,0,0,1
33da3488d4,0.35675922,0,0,1
33da36fc11,0.35298795,0,0,1
33da91113d,0.74190015,1,0,0
33dabd74f8,0.25312373,0,0,1
33dad77f80,0.23494178,0,0,1
33daea8ebc,0.100615054,0,0,1
33db07af4f,1.0,1,1,1
33db202480,0.4488112,0,0,1
33db50fc5b,0.7504903,1,0,0
33db899995,0.9997101,1,1,1
33db8ff15b,0.61418045,0,1,0
33dba658c8,0.22599179,0,0,1
33dbbb3689,0.38788337,0,1,0
33dc154f9a,0.059096605,0,0,1
33dc3c5ebb,0.24756151,0,1,0
33dc5c9be5,1.0,1,1,1
33dcc50943,0.25718904,0,0,1
33dccc3a8a,0.5818437,0,0,1
33dcd85018,0.24161589,0,0,1
33dd076f8a,0.11839667,0,0,1
33dd0bee66,0.56987387,0,0,1
33dd14f7dc,0.5573192,0,1,0
33dd41a2ac,0.99999905,1,1,1
33ddc0b0d1,0.7684723,1,0,0
33ddc2b9f9,0.7012727,1,1,1
33de03e5db,0.17167401,0,0,1
33de0fce4c,0.48347145,0,0,1
33de1ab902,0.74828994,1,0,0
33de29a7ec,1.0,1,1,1
33de50618d,0.11382043,0,0,1
33de5f99d2,0.29302064,0,0,1
33de63ba87,0.52452457,0,0,1
33dea95700,0.3331024,0,1,0
33debb849e,0.9998354,1,1,1
33decf2e5a,0.4787785,0,0,1
33df0315d3,0.48512748,0,0,1
33df6b18ed,0.90721786,1,1,1
33df80eabe,0.6702042,1,1,1
33dfc0a8a8,0.20077959,0,0,1
33dfdc62bd,0.99798536,1,1,1
33dffa7297,0.7634113,1,1,1
33e0152c2c,0.5489601,0,0,1
33e07b4401,0.2647905,0,0,1
33e0d37f37,0.6064537,0,0,1
33e0e02693,0.23218045,0,0,1
33e10627ad,0.8444569,1,1,1
33e10bbbe8,0.9993733,1,1,1
33e12c9a29,0.971364,1,1,1
33e15daf8c,0.106175125,0,0,1
33e16c11fb,0.8357834,1,1,1
33e1a2c659,0.32606816,0,1,0
33e1e0ef49,0.2324124,0,0,1
33e1ecf95a,0.18367681,0,0,1
33e25220b2,0.44004452,0,0,1
33e26a53e7,0.18196383,0,0,1
33e26aa670,0.27612424,0,1,0
33e26d466e,0.60163945,0,0,1
33e2903e3f,0.10405436,0,0,1
33e2a52beb,0.34444332,0,1,0
33e2aef0ec,1.0,1,1,1
33e2df501d,0.11783522,0,0,1
33e2f13f35,0.17014611,0,1,0
33e300627a,0.19486329,0,0,1
33e316830b,0.76380575,1,0,0
33e31d0855,0.41347736,0,0,1
33e342d507,0.09905699,0,0,1
33e35426e3,0.99990547,1,1,1
33e37e7177,0.77383125,1,0,0
33e3c1485c,0.9998178,1,1,1
33e3d3acfb,0.53188545,0,1,0
33e3e2232a,0.09544572,0,1,0
33e4355e09,0.25493485,0,0,1
33e435e27d,0.16092595,0,0,1
33e441b400,0.34986627,0,0,1
33e452fe13,0.20612651,0,1,0
33e4bbaed2,0.9913551,1,1,1
33e4f98c15,0.29083532,0,1,0
33e4ff3acb,0.10349992,0,0,1
33e51262c6,0.3479827,0,0,1
33e538b572,0.09423891,0,0,1
33e57fbba8,0.8851426,1,1,1
33e5ad7da0,0.44216597,0,1,0
33e5bc82a3,0.22715881,0,0,1
33e6010a0b,0.47105634,0,0,1
33e6166097,0.2643783,0,0,1
33e649f47a,0.2810616,0,1,0
33e6685efa,1.0,1,1,1
33e66b147d,0.06105432,0,0,1
33e6a49768,0.17818084,0,1,0
33e6b211e6,0.31696343,0,0,1
33e6eb9674,0.3996934,0,1,0
33e6f63a5b,0.46851483,0,0,1
33e72a745e,0.09316257,0,0,1
33e72c4277,0.51543653,0,1,0
33e72f43f7,0.14057735,0,0,1
33e7340f07,0.26452142,0,0,1
33e74f1c61,0.5448953,0,0,1
33e78e303c,0.34574872,0,0,1
33e79b05e8,1.0,1,1,1
33e79f7366,0.3864714,0,0,1
33e7af78ef,0.37054056,0,0,1
33e7b009d7,0.88434744,1,0,0
33e7b9178c,0.9196272,1,1,1
33e7e69c34,0.9315896,1,0,0
33e7ee6989,0.9281007,1,0,0
33e7ee6d89,0.26542342,0,1,0
33e8161878,0.119108826,0,0,1
33e82e3a87,0.08201817,0,0,1
33e854ac47,0.90951747,1,0,0
33e8898d39,0.99960506,1,1,1
33e8a313bc,0.08179128,0,0,1
33e8b44bde,0.27967647,0,0,1
33e8bf9e41,0.9947488,1,1,1
33e8cf14c3,0.6012413,0,0,1
33e913b702,0.2100321,0,0,1
33e94d0274,0.3822139,0,0,1
33e96062bc,0.14714307,0,0,1
33e990b0a2,0.9145421,1,1,1
33e9a07be9,0.20945048,0,0,1
33e9e59fbe,0.1483002,0,0,1
33e9ec63fe,0.9908767,1,1,1
33ea01e451,0.24208826,0,1,0
33ea07640f,0.1699279,0,0,1
33ea0d8544,0.99999964,1,1,1
33ea3c80cf,0.3974739,0,0,1
33ea4c74c4,0.21686795,0,0,1
33ea7aa287,0.7588521,1,1,1
33ea7d8217,1.0,1,1,1
33ea86aaad,0.9999997,1,1,1
33eabe48e5,1.0,1,1,1
33eac5dc7e,0.5746008,0,0,1
33eac81ab9,0.7060319,1,1,1
33eacb4885,0.99219584,1,1,1
33eadd0980,0.47521046,0,1,0
33eb04c688,0.99913085,1,1,1
33eb43e1b9,0.55122596,0,1,0
33eb6126a2,0.99999595,1,1,1
33eb67dbde,0.16021726,0,0,1
33eb774abb,1.0,1,1,1
33eb9a9fe4,0.19927812,0,0,1
33eb9b9a34,0.26675752,0,0,1
33eba1c888,0.35787562,0,1,0
33eba210c2,1.0,1,1,1
33eba4ec96,0.9565037,1,1,1
33ebf460d0,0.09449282,0,0,1
33ebfb38a1,0.601724,0,0,1
33ec3983df,1.0,1,1,1
33ec5e4784,0.23535112,0,1,0
33ec879071,0.9999806,1,1,1
33ecc3e262,0.47865224,0,0,1
33ecca20f5,0.33004087,0,0,1
33ed130969,0.8568537,1,1,1
33edc4a6e9,0.1908153,0,0,1
33edc7c555,0.7662902,1,1,1
33edd7c45c,0.99926424,1,1,1
33edf1ac87,0.3221135,0,1,0
33edf95e97,0.12631392,0,0,1
33ee477149,0.35401988,0,0,1
33ee600ccc,0.48885605,0,0,1
33ee6a453d,0.1443125,0,1,0
33ee9a80a7,0.631477,0,0,1
33eea81f2c,0.20572397,0,0,1
33eebf6893,0.70285857,1,0,0
33eec25445,0.9952858,1,1,1
33eecb11a1,0.40078261,0,0,1
33eee7fc2a,0.06677133,0,0,1
33eee9b875,0.8311893,1,0,0
33ef06004d,1.0,1,1,1
33ef1a94ee,1.0,1,1,1
33ef239f65,0.5516001,0,0,1
33ef2b9135,0.62645906,0,1,0
33ef31340d,0.14458919,0,1,0
33ef638784,0.40594822,0,0,1
33ef680a7a,0.60433805,0,0,1
33ef8623e1,0.85441136,1,1,1
33f00d3ead,0.18788213,0,0,1
33f02086f2,1.0,1,1,1
33f0240872,0.853584,1,0,0
33f06d1656,0.3166538,0,0,1
33f07dbc2a,0.13869378,0,0,1
33f0840932,0.99998736,1,1,1
33f0c73961,0.86119264,1,1,1
33f0e64491,0.1693775,0,0,1
33f11effe9,1.0,1,1,1
33f12aa1b4,0.22772408,0,0,1
33f1430d01,0.49760062,0,0,1
33f1622531,0.27839786,0,1,0
33f165ff26,0.5833025,0,0,1
33f1a77d82,0.27709907,0,0,1
33f1af1dcd,0.22178161,0,0,1
33f1b1e0ee,0.8998168,1,1,1
33f1c473cc,0.13048428,0,0,1
33f1c47a4b,0.7254296,1,0,0
33f1c90299,0.46585324,0,1,0
33f1f4b866,0.9995935,1,1,1
33f1f5a032,0.964981,1,0,0
33f225ef43,0.11878455,0,0,1
33f2270f27,0.99971485,1,1,1
33f246c7fa,0.9961588,1,0,0
33f2548dc6,0.5538616,0,1,0
33f261f237,0.74815285,1,1,1
33f2710074,0.55904424,0,1,0
33f27adba3,0.35101074,0,1,0
33f2960ede,0.33822897,0,0,1
33f2fda292,0.5303814,0,1,0
33f315c15e,0.6106115,0,0,1
33f3baede3,0.33520877,0,0,1
33f40a5479,0.83942646,1,1,1
33f417913a,0.16638666,0,0,1
33f41f65e2,0.35670662,0,1,0
33f45a7b62,0.5038081,0,0,1
33f47547aa,1.0,1,1,1
33f4b339a5,0.15576085,0,1,0
33f4ced25c,0.9999779,1,1,1
33f57132c7,1.0,1,1,1
33f58b7c5e,0.99999034,1,1,1
33f593223e,0.9999994,1,1,1
33f5bf3cf1,0.19194174,0,0,1
33f5ecbbd2,0.2834437,0,0,1
33f64efdd5,0.1831316,0,0,1
33f6784be4,0.5084122,0,0,1
33f68d31e3,0.9999808,1,1,1
33f6978344,0.33350277,0,0,1
33f69e0599,0.38627017,0,1,0
33f6a41db0,0.29544082,0,0,1
33f6daf1f7,0.47536874,0,1,0
33f6df99a9,1.0,1,1,1
33f70cbafb,0.6481306,1,1,1
33f71a9551,0.2967683,0,0,1
33f7321115,0.27833372,0,1,0
33f7aa6a21,0.23536286,0,0,1
33f7ef16cd,0.9999995,1,1,1
33f8365724,0.88148254,1,1,1
33f877ad00,0.4286467,0,0,1
33f891f0b7,0.99891186,1,1,1
33f89c285e,0.5822876,0,0,1
33f8bf5390,0.31848615,0,0,1
33f8bffa3a,0.28870448,0,1,0
33f8c8ebe0,0.6169967,0,0,1
33f8d5c1db,1.0,1,1,1
33f8d99c06,0.99999964,1,1,1
33f8faf89a,1.0,1,1,1
33f90dea87,0.999996,1,1,1
33f929c4e1,0.45017016,0,0,1
33f9315428,0.7956339,1,1,1
33f9503fb7,1.0,1,1,1
33f955c837,0.43060723,0,1,0
33f9651845,0.39607817,0,0,1
33f9681d4a,0.6833376,1,1,1
33f97f072a,0.3397198,0,0,1
33f9a8eadb,0.99993074,1,1,1
33f9bca988,0.9999988,1,1,1
33f9cb1196,0.1285572,0,0,1
33f9e90aee,1.0,1,1,1
33f9f21184,0.9640882,1,0,0
33fa0f719f,0.55409753,0,0,1
33fa4f04a1,0.85793054,1,0,0
33fa5cc9d0,1.0,1,1,1
33fa7db539,0.49574658,0,0,1
33fa8cd4a3,0.22778976,0,0,1
33fa900b27,0.9999865,1,1,1
33faa0d721,0.516414,0,0,1
33fb3a6726,0.9153992,1,1,1
33fb43d9b8,0.99999875,1,1,1
33fba71afa,0.53539824,0,1,0
33fbb252c4,0.23680103,0,0,1
33fbb85150,0.9316997,1,1,1
33fbb8b855,0.544404,0,0,1
33fbd09d9d,0.44134963,0,1,0
33fbd55dde,0.25920266,0,0,1
33fbf7271a,0.99999964,1,1,1
33fc085dd9,0.35116392,0,0,1
33fc1ce156,0.18324581,0,0,1
33fc61c912,1.0,1,1,1
33fc883e6b,0.892082,1,1,1
33fc9881e4,0.97557354,1,1,1
33fcaae72c,0.1816453,0,0,1
33fcc07149,0.99994314,1,1,1
33fcc1ee58,0.8244456,1,1,1
33fcc30cce,0.9998927,1,1,1
33fcdd1172,0.7442729,1,1,1
33fcf38ef9,0.45422494,0,1,0
33fd136a52,0.98798597,1,1,1
33fd35bc7b,0.9997008,1,1,1
33fd3e9df5,0.9991491,1,1,1
33fd6e0185,0.31714123,0,0,1
33fd82d9a4,0.6110584,0,0,1
33fd8a1f41,0.32426956,0,1,0
33fda27c61,0.27782875,0,1,0
33fdbc380d,0.83441675,1,1,1
33fde88b49,0.80634177,1,1,1
33fe18da63,0.300403,0,1,0
33fe2f07a7,0.6928917,1,0,0
33fe31f621,0.57821935,0,1,0
33fe3d9945,0.4792597,0,1,0
33fe4f1c18,0.93829244,1,0,0
33fe62f0f1,0.12037283,0,0,1
33fe8f0ac4,0.22053513,0,0,1
33fea73dfa,0.65513027,1,0,0
33febe0bce,0.89343286,1,0,0
33febeced0,1.0,1,1,1
33fecc6285,0.9957006,1,1,1
33fefa8e76,0.9511597,1,1,1
33ff18b8cf,1.0,1,1,1
33ff2773ba,0.14449596,0,0,1
33ff37fc02,0.26245296,0,0,1
33ffde5fbc,0.13711518,0,0,1
33ffead94c,0.8462868,1,1,1
33fff2d00d,0.2772892,0,0,1
3400088c93,0.99999976,1,1,1
34000b0136,0.30700785,0,0,1
34002c586d,0.8769959,1,1,1
340034f75e,0.5059671,0,0,1
34005215c1,1.0,1,1,1
34009f5cae,0.36999816,0,1,0
3400a228ab,0.99995995,1,1,1
3400d9fc6e,0.09657541,0,0,1
3400e345f2,0.14341071,0,0,1
3400fe1614,0.99991333,1,1,1
34010d3d44,1.0,1,1,1
34011fd959,0.34390002,0,1,0
340132420e,0.999521,1,1,1
34016fd1b7,1.0,1,1,1
340183675e,0.26143706,0,0,1
3401a53832,0.5850499,0,1,0
3401bac8ae,0.99427044,1,1,1
3401dc0fb8,0.23644626,0,0,1
