id,Model Predictions,Model Targets,Actual Targets,Classified Targets
074e98d332,0.6283172,0,0,1
074e9e437b,0.99999225,1,1,1
074eaa7bb1,0.68706894,1,1,1
074ef04996,0.662833,1,1,1
074ef3af8e,0.35152346,0,0,1
074f4f0856,0.9613271,1,1,1
074f57f2db,0.41393816,0,0,1
074f601a4c,0.66524696,1,1,1
074f6a8953,0.51865965,0,0,1
074f88aa12,0.68830705,1,0,0
074fa051bc,0.3814129,0,0,1
074fb66e24,0.9732537,1,1,1
074fd1bfbc,0.36090422,0,0,1
074fe1c341,0.43076426,0,0,1
074fe730c4,0.9933778,1,1,1
07501add81,0.36704433,0,0,1
07501daead,0.42845923,0,0,1
075036a31a,0.4113007,0,0,1
0750392ab6,0.99492884,1,1,1
07507fb6fc,0.886829,1,1,1
0750822399,0.94834185,1,1,1
0750893d76,0.7239571,1,0,0
0750976e66,0.73332256,1,1,1
0750b186a4,0.7617992,1,1,1
0750d95e6a,0.54739624,0,0,1
0750e155a8,0.6424368,0,0,1
0751198f88,0.7605296,1,1,1
0751284897,0.5608036,0,1,0
0751415dfb,0.36438242,0,0,1
0751843a89,0.9998832,1,1,1
0751a1db6b,0.2583688,0,0,1
0751acc380,0.8923991,1,1,1
0751c7c4d4,0.78825366,1,1,1
07522424ad,0.75953436,1,1,1
07522a91c4,0.5010448,0,0,1
075231fd5c,0.7707694,1,1,1
0752408994,0.9827643,1,1,1
07524605e3,0.34888995,0,0,1
07529f2625,0.7190455,1,0,0
0752c76e7b,0.13709304,0,1,0
0752d84df6,0.5888779,0,0,1
0752e13f7d,0.65070045,1,1,1
0752fcd2f2,0.36906976,0,0,1
0753072508,0.7739083,1,1,1
07531d7336,0.73615694,1,1,1
075331328d,0.4708723,0,0,1
0753701767,0.45689315,0,0,1
0753cd289e,0.999979,1,1,1
0753dacfc0,0.38835847,0,1,0
0753e47054,0.7453855,1,0,0
0753eb4ed1,0.22171682,0,0,1
0753ee10e3,0.9052932,1,1,1
0753f15ea7,0.4147598,0,1,0
07540ee413,0.36396545,0,0,1
07544e01e3,0.791001,1,1,1
07545c4788,0.5464666,0,0,1
0754855aa5,0.32910246,0,1,0
07549d3f54,0.31327033,0,0,1
0754b3db36,0.56568897,0,0,1
0754bf017b,0.8931699,1,1,1
0754d14751,0.80248415,1,0,0
0754d99598,0.41036856,0,0,1
0754f99104,0.3919531,0,1,0
07551bbeac,0.4064558,0,1,0
075534199c,0.7863621,1,1,1
0755376493,0.3867626,0,0,1
07556318fc,0.9784881,1,1,1
075573fba0,0.9421064,1,1,1
07558f4743,0.6384225,0,1,0
0755aa144d,0.6481669,0,1,0
0755b80cf9,0.682102,1,1,1
0755c2b83e,0.73848987,1,1,1
0755c5662d,0.72944516,1,1,1
0755c75a5f,0.5392438,0,0,1
0755e11f67,0.36228415,0,0,1
0755f3c196,0.92227805,1,1,1
0755f4235a,0.800207,1,1,1
0755f46da9,0.99858195,1,1,1
0756039316,0.94733715,1,1,1
07564a7637,0.54361415,0,1,0
0756566d51,0.39680383,0,1,0
07565e0c8a,0.5584116,0,1,0
0756697ff4,0.997107,1,1,1
0756913173,0.6605517,1,1,1
0756f089f3,0.38252407,0,0,1
0757029b1a,0.87172765,1,1,1
07570c0757,0.6990673,1,1,1
075716c235,0.36738616,0,0,1
07573d4f3e,0.44146487,0,0,1
07574c8196,0.32313335,0,0,1
0757f9030c,0.6775956,1,1,1
07582721a7,0.68914926,1,0,0
075827e82c,0.81518734,1,0,0
075829f4cc,0.22228256,0,0,1
07582c1891,0.55910414,0,0,1
075845a8c7,0.64727736,0,1,0
075846d5ff,0.9999969,1,1,1
075855dcd6,0.4327017,0,0,1
07586de303,0.36978108,0,0,1
07587bfb59,0.5683647,0,0,1
07588c2d37,0.73832583,1,1,1
0758cbcb27,0.70066816,1,0,0
0758e11fd8,0.3578431,0,0,1
07594125bb,0.6225022,0,1,0
07594d6d6c,0.9315264,1,0,0
0759baa473,0.99930155,1,1,1
0759f0fac8,0.7087608,1,0,0
075a2363bb,0.80344236,1,1,1
075a2be922,0.3954305,0,0,1
075a4c7a93,0.33158368,0,0,1
075a67bbf1,0.3314575,0,0,1
075aa3be3f,0.32238272,0,0,1
075abc7544,0.7632127,1,0,0
075aced77e,0.5071427,0,0,1
075afbf5be,0.39242056,0,0,1
075b0a2bc4,0.9999912,1,1,1
075b1b2d9c,0.41810673,0,0,1
075b274ef9,0.9999647,1,1,1
075b48af2e,0.9841502,1,1,1
075b92b0e4,0.68786824,1,1,1
075bccd8e4,0.9652631,1,1,1
075be704c4,0.6532228,1,0,0
075bff1743,0.55149114,0,0,1
075c449728,0.9999995,1,1,1
075c532ae4,0.41626078,0,0,1
075c724b5c,0.5644983,0,1,0
075c95a9e0,0.8040981,1,0,0
075c9683e0,0.4500282,0,1,0
075c9b188d,0.87679756,1,1,1
075cd4d6d3,0.8067016,1,0,0
075cf0d681,0.96790296,1,1,1
075d0141b5,0.44833532,0,1,0
075d1696c3,0.91467655,1,1,1
075d438c00,0.9998655,1,1,1
075dfef48b,0.88131714,1,1,1
075e13b8fa,0.9897407,1,1,1
075e36d4b6,0.41195878,0,1,0
075e41481d,0.38815314,0,0,1
075e6d74a7,0.6760678,1,0,0
075e7babd2,0.9694871,1,1,1
075eb851f2,0.45486978,0,1,0
075f038ece,0.5757275,0,1,0
075f266f34,0.5358923,0,0,1
075f45aaa0,0.8493198,1,0,0
075f8e0c28,0.34611583,0,0,1
075f972eb2,0.39495763,0,0,1
075f9abf6b,0.9075408,1,0,0
075fa90ed0,0.893371,1,0,0
075fb7807e,0.76375175,1,1,1
075fc04e20,0.42743656,0,1,0
075fc56a14,0.553761,0,1,0
075fead4cc,0.40940243,0,0,1
07601b4425,0.35287797,0,1,0
07607318be,0.6560328,1,0,0
07607b97ee,0.16678694,0,0,1
076096c4a1,0.3756246,0,0,1
0760997d13,0.41512197,0,0,1
0760e551b8,0.9994964,1,1,1
07614d5245,0.9966658,1,1,1
07616c99c3,0.29638296,0,0,1
07619e6486,0.5789844,0,1,0
0761a8ca5f,0.41992396,0,0,1
0761c8776b,0.6664771,1,1,1
0761cd85fb,0.5125359,0,1,0
0761d3e4dc,0.7796486,1,1,1
0761f65bf6,0.9998133,1,1,1
0762364aa6,0.7650702,1,0,0
0762524679,0.16199633,0,0,1
0762709908,0.9681823,1,1,1
0762a5c1a0,0.5878426,0,1,0
0762fee33f,0.9992038,1,1,1
076303f7e8,0.9999876,1,1,1
076310bd29,0.9254114,1,1,1
07631aeaaf,0.5667799,0,0,1
07633da408,0.39316705,0,0,1
07633f4b6a,0.55343676,0,0,1
07634a1c62,0.4233981,0,0,1
0763551732,0.32097757,0,0,1
076365c083,0.41724652,0,0,1
0763b53dd7,0.58710414,0,1,0
0763e5b6c9,0.9999207,1,1,1
0764139774,0.682197,1,0,0
07642b9ed0,0.6408895,0,1,0
07645b192f,0.5757063,0,0,1
07647dac59,0.9415116,1,1,1
0764861824,0.9999664,1,1,1
076489cf69,0.48810917,0,1,0
0764ead41b,0.4574529,0,0,1
0764fdb672,0.986801,1,1,1
0765094222,0.7193845,1,0,0
076520f068,0.40504944,0,0,1
0765251c20,0.99952877,1,1,1
0765983c90,0.5483111,0,0,1
0765ae2568,0.93024206,1,1,1
0765e1e280,0.41203564,0,0,1
0766051497,0.54497486,0,0,1
076610aa15,0.78154004,1,1,1
07663e874e,0.27662736,0,0,1
0766461231,0.3787215,0,0,1
0766832939,0.89860153,1,1,1
0766967693,0.78877676,1,1,1
0766acf461,0.6588229,1,1,1
0766b8333e,0.991248,1,1,1
0766c44956,0.94259584,1,1,1
0766d7282c,0.583228,0,1,0
0766eb400c,0.87456065,1,1,1
0766ef936e,0.352809,0,1,0
07670f1d22,0.57957685,0,1,0
0767254922,0.9999707,1,1,1
0767318975,0.42151445,0,1,0
07675416f7,0.9642302,1,1,1
07679b4d0b,0.5175257,0,0,1
0767ac7ef3,0.9999994,1,1,1
0767d213bb,0.25615132,0,1,0
0767da1e41,0.9696563,1,1,1
0767f86caa,0.9961146,1,1,1
0767fd3f00,0.5077347,0,0,1
076861d903,0.9101723,1,1,1
076875568a,0.3979545,0,0,1
0768b6b548,0.6165575,0,1,0
0768b7851e,0.64503396,0,0,1
0768c033de,0.3370092,0,0,1
0768c1f912,0.9370707,1,1,1
0768e22c64,0.5170742,0,1,0
076944ff34,0.6520732,1,0,0
07694de6de,0.550309,0,0,1
07695647e6,0.7039543,1,0,0
076971fdf1,0.56096655,0,0,1
07697ab8e8,0.96231896,1,1,1
07699feed4,0.6245224,0,1,0
0769a2f1f8,0.75202394,1,1,1
0769a5e7a8,0.71585053,1,0,0
0769c2396d,0.40449607,0,0,1
0769d923b3,0.905499,1,1,1
0769e5b7ab,0.60879874,0,0,1
076a0593c6,0.96447927,1,1,1
076a090ec3,0.42132628,0,1,0
076a20f90b,0.6515182,1,0,0
076a258afe,0.8008979,1,0,0
076a2e8e29,0.42506486,0,1,0
076a34564f,0.3701067,0,0,1
076a47b0d5,0.81015027,1,1,1
076a94d4d5,0.80129397,1,0,0
076abdfa18,0.9728176,1,1,1
076b06b02b,0.58191806,0,0,1
076b0e8436,1.0,1,1,1
076b1b309f,0.4158227,0,0,1
076b38d542,0.6950837,1,0,0
076b492039,0.39458314,0,0,1
076b82c0ad,0.49710587,0,0,1
076be5e7cd,0.25937223,0,1,0
076c05bdfd,0.3960945,0,0,1
076c311013,0.9778532,1,1,1
076c9a8e95,0.43000752,0,1,0
076cafaffd,0.81761897,1,1,1
076cb58a72,0.3890973,0,0,1
076d30fc81,0.37582594,0,0,1
076d59bbdf,0.99996805,1,1,1
076d5ea89c,0.2855521,0,0,1
076d5f8943,0.6710806,1,1,1
076d6d611b,0.94038004,1,1,1
076d76dce4,0.9808022,1,1,1
076d8ac63c,0.4432131,0,1,0
076d8edefb,0.9998906,1,1,1
076d91e50e,0.32304522,0,0,1
076d9b8108,0.43376797,0,0,1
076dc0a7d8,0.80373234,1,1,1
076dcc915f,0.2493166,0,0,1
076e1ae11a,0.312019,0,0,1
076e2eb92c,0.8766291,1,1,1
076e4eed3a,0.69825613,1,0,0
076e6ac4a4,0.9863063,1,1,1
076e6ba97e,0.55769783,0,0,1
076e7c8bc3,0.7581552,1,0,0
076eab32ac,0.34803283,0,1,0
076edbe766,0.5278934,0,1,0
076f1195a3,0.23318121,0,0,1
076f928bce,0.9994857,1,1,1
076f93d93b,1.0,1,1,1
076fa0bb7b,0.5901226,0,0,1
076fa1fb43,0.38960493,0,1,0
076fc2731d,0.32726204,0,0,1
076fe06b98,0.99477875,1,1,1
077003e006,0.6310755,0,1,0
07701f584b,0.9896404,1,1,1
07701f670f,0.9661886,1,1,1
077025d36e,0.83286643,1,1,1
07702fc270,0.40316665,0,0,1
0770337c92,0.68220055,1,0,0
077037b421,0.26328263,0,1,0
07703e4601,0.7789204,1,1,1
077041c4b6,0.97847176,1,1,1
07706ae54d,0.58923775,0,0,1
07707b0e2a,0.9754853,1,1,1
07707b3715,0.5820219,0,0,1
0770a3cd95,0.50581944,0,0,1
0770a50598,0.37744752,0,0,1
0770a936b6,0.83302045,1,0,0
0770d9de3f,0.8723971,1,1,1
0771014b0e,0.49316493,0,1,0
07712d1907,0.63004506,0,0,1
07713c08e9,0.653576,1,0,0
07714258cc,0.5796109,0,0,1
077189b76e,0.9761079,1,0,0
0771d26cb5,0.30285498,0,0,1
0771d2a202,0.9969693,1,1,1
0771eb0239,0.70591015,1,0,0
07720a8f78,0.88119316,1,1,1
077228c3ec,0.767159,1,0,0
077256efc8,0.6554631,1,0,0
077296fe3a,0.40945438,0,0,1
0772db35af,0.7246451,1,0,0
0772deb025,0.99289846,1,1,1
0772f37445,0.7347404,1,0,0
07730a5623,0.45882276,0,1,0
07730ad183,0.41520318,0,1,0
077339476d,0.81293094,1,1,1
07733d1726,0.995834,1,1,1
07733e1e15,0.69910705,1,0,0
07734de2ff,0.22058803,0,1,0
07735d6ff0,0.62854016,0,0,1
07739d1fd8,0.99625033,1,1,1
0773b01e5e,0.4097393,0,0,1
0773b1ad55,0.7490111,1,0,0
0773e4cde6,0.99999523,1,1,1
0774097a5c,0.99902374,1,1,1
07740fe39b,0.8653595,1,1,1
0774112d3e,0.91323256,1,1,1
0774229a02,0.37731743,0,0,1
07743adfaf,0.8766835,1,0,0
07743b7fb2,0.46691474,0,0,1
077440f14c,0.9949055,1,1,1
07744d526d,0.36662522,0,0,1
07745b4a4b,0.9917207,1,1,1
077475124c,0.7522585,1,1,1
077480b503,0.66730416,1,0,0
07749164b0,0.7136308,1,0,0
0774b3feb6,0.52244306,0,0,1
0774b8a7af,0.9949547,1,1,1
0774bbf998,0.8281188,1,1,1
0774c06890,0.77731717,1,1,1
0774cb30f3,0.70615804,1,1,1
0774cb626e,0.6038953,0,1,0
0774d637d1,0.37069184,0,1,0
077501347e,0.7121921,1,0,0
077505c27f,0.37877586,0,1,0
07752c6a7f,0.5702889,0,0,1
07752f8029,0.35544544,0,0,1
07753ac962,0.2910208,0,0,1
07753da6c0,0.77408,1,1,1
0775649c8e,0.33244735,0,1,0
07759f3813,0.9999876,1,1,1
0775d02c8f,0.7390341,1,0,0
0775f0338d,0.29680103,0,0,1
077651b417,0.71303236,1,1,1
07765bd3ea,0.36736137,0,0,1
077660ac9e,0.33705813,0,0,1
077660b6cf,0.5992971,0,0,1
0776711aa9,0.73224485,1,1,1
0776a96327,0.7344668,1,1,1
0776ba37c2,0.3727092,0,0,1
0777150846,0.99870944,1,1,1
07771aa06c,0.26779887,0,0,1
0777208900,0.777799,1,1,1
077747bca0,0.45259148,0,0,1
07774ccdd9,0.739091,1,1,1
07779a780b,0.6154566,0,1,0
0777fa22f2,0.4631056,0,1,0
0777fb5e95,0.29791594,0,0,1
0778589af7,0.4975101,0,0,1
0778605558,0.47360626,0,1,0
0778aef7fe,0.3443892,0,0,1
0778b53ba7,0.6212067,0,0,1
0778e09b93,0.2598774,0,0,1
0778e81755,0.86432016,1,0,0
0779464c47,0.99144745,1,1,1
077955ea85,0.8144032,1,1,1
07795ff1e7,0.9146068,1,1,1
0779990c40,0.8305019,1,0,0
0779f64bc0,0.93637824,1,0,0
0779f89299,0.75076896,1,0,0
077a07ab76,0.40403742,0,0,1
077a299d30,0.8989287,1,1,1
077a2bdddf,0.99984086,1,1,1
077a423197,0.33954707,0,0,1
077a74ef72,0.9998835,1,1,1
077a77431b,0.99997497,1,1,1
077a79529e,0.8023851,1,1,1
077a7a7420,0.8338268,1,0,0
077a85023c,0.8666598,1,1,1
077a95c3b2,0.76289815,1,0,0
077ae67939,0.84555995,1,1,1
077b00a7db,0.9997548,1,1,1
077b080ad8,0.35268345,0,0,1
077b69ad8a,0.9255033,1,0,0
077b7c5f3f,0.75172716,1,1,1
077b815cc6,0.62219167,0,1,0
077ba4d5e2,0.9130286,1,1,1
077bbf1e8d,0.5357695,0,0,1
077bc734c0,0.35858458,0,1,0
077c4b007b,0.9674417,1,1,1
077c4dabc8,0.2772829,0,0,1
077c64d814,0.99999636,1,1,1
077c67a3e4,0.7182343,1,0,0
077c67dfaa,0.7791454,1,1,1
077c78d725,0.3042321,0,0,1
077c9cfba2,0.27161258,0,0,1
077c9fa24a,0.99290204,1,1,1
077cb7b32b,0.6274991,0,0,1
077cd0da88,0.41444412,0,0,1
077cf72583,0.3810591,0,0,1
077d34543c,0.89919615,1,0,0
077d6c0fcb,0.524733,0,0,1
077d8ada98,0.6314519,0,1,0
077d8be18e,0.30736625,0,1,0
077de62149,0.4231375,0,1,0
077e24a92b,0.36239123,0,1,0
077e69b673,0.5552784,0,0,1
077eb5bd16,0.41836387,0,0,1
077efc5a91,1.0,1,1,1
077f0225a9,0.961582,1,1,1
077f463c72,0.38587886,0,0,1
077f4bf2c4,0.8120334,1,1,1
077f79f44e,0.6674493,1,0,0
077f7a7141,0.27517152,0,0,1
077f8499cf,0.647107,0,0,1
077fd235e3,0.7908995,1,0,0
077fe1f0fa,0.3351369,0,0,1
077ff1439f,0.84280723,1,1,1
0780261349,0.3391376,0,0,1
07804661cb,0.3863048,0,0,1
0780578742,0.52458274,0,0,1
0780640f0d,0.5837266,0,0,1
07807b6464,0.99743795,1,1,1
0780e3917d,0.9256332,1,1,1
0780e9f15c,0.6585977,1,1,1
0780fd7182,0.6743572,1,1,1
078120e5d4,0.70630485,1,1,1
0781521b1e,0.99970967,1,1,1
0781533b78,0.98517025,1,1,1
07815b0f84,0.5842183,0,0,1
07816c8ed1,0.9996341,1,1,1
07816fb936,0.20433167,0,0,1
07818681cd,0.9993922,1,1,1
078191c993,0.40154964,0,0,1
078193b475,0.19420463,0,0,1
0781c45b0e,0.23146999,0,0,1
0781e498df,0.45378003,0,0,1
0781ea2790,0.2674171,0,1,0
0781ed2b0e,0.8734064,1,1,1
0781fd8518,0.6981448,1,1,1
0781fec45a,0.5483457,0,0,1
078203763f,0.51844704,0,0,1
078226a49e,0.38766637,0,0,1
07824ffb94,0.5452126,0,1,0
078287d157,0.99614775,1,1,1
0782af52d0,0.5908935,0,0,1
0782b53c53,0.9726758,1,1,1
0782ba26fe,0.5220249,0,0,1
0782d9415f,0.4692514,0,0,1
0782d963d5,0.40567946,0,0,1
07830c052f,0.99992424,1,1,1
07831ced37,0.38450906,0,0,1
0783226c6e,0.85827744,1,1,1
0783305062,0.37876707,0,0,1
0783385394,0.5873625,0,0,1
07834d8170,0.73173475,1,1,1
07835ea86c,0.35798937,0,0,1
0783802575,0.38862127,0,0,1
07838af998,0.83760476,1,0,0
0783b2591e,0.3665886,0,0,1
0783ce1e1b,0.78841174,1,0,0
0783d7e916,0.7990422,1,0,0
0783d93efa,0.99999666,1,1,1
0783e6bbff,0.70680296,1,0,0
0783eddc90,0.9543791,1,1,1
078408c1b3,0.3260867,0,0,1
0784239321,0.51992697,0,0,1
07846c3f26,0.5171193,0,0,1
078476c200,0.97927284,1,1,1
078486b6de,0.7246451,1,0,0
078488b126,0.31844246,0,0,1
07849a33d4,0.8335503,1,1,1
0784c6a2a7,0.67000806,1,1,1
078504c42b,0.51951647,0,1,0
078525d4e2,0.355851,0,0,1
078568f5fc,0.9996686,1,1,1
07858195c2,0.6576989,1,0,0
07859cf9f4,0.5193586,0,0,1
0785bfe3ea,0.8715526,1,1,1
0785c3eeef,0.37786222,0,0,1
0785ce7f3d,0.5351775,0,0,1
0785e17ebb,0.19902015,0,1,0
0786024610,0.53288394,0,1,0
078603651f,0.5228129,0,0,1
078622e82d,0.39398938,0,0,1
0786a3d571,0.2923118,0,0,1
0786aaafc4,0.41620862,0,0,1
0786afae6c,0.4347026,0,1,0
0786cac441,0.7634922,1,1,1
0786d2553e,0.9803035,1,1,1
0786db8829,0.26657757,0,0,1
0786ed51ac,0.98539245,1,1,1
0786f11fb7,0.79510623,1,1,1
07870a624d,0.6281274,0,1,0
0787147259,0.56362265,0,0,1
0787275d32,0.40504876,0,0,1
0787316751,0.9983883,1,1,1
07873b1328,0.43085665,0,1,0
0787727f76,0.99594414,1,1,1
07877d4e48,0.9619154,1,1,1
0787c612af,0.7253073,1,1,1
07880ea190,0.9999994,1,1,1
0788805eea,0.58625096,0,1,0
0788914767,0.2724598,0,0,1
07889dfdd8,0.7917129,1,1,1
0788bf5f0f,0.81176746,1,1,1
0788d7ed2a,0.2447024,0,0,1
0788dd4ffe,0.99974954,1,1,1
0788f39c59,0.4123463,0,0,1
07892b79de,0.9990629,1,1,1
07892fd855,0.98185575,1,1,1
07893acafb,0.9342927,1,0,0
078946b4e3,0.66821766,1,1,1
07894c4768,0.5944969,0,1,0
078955606c,0.3203729,0,0,1
0789864fcc,0.4587341,0,0,1
07899f6542,0.8366297,1,0,0
0789b0366b,0.5934191,0,0,1
0789b7ee31,0.8527738,1,0,0
0789eb1a41,0.19544226,0,0,1
0789eb62c9,0.24563259,0,1,0
078a60beb1,0.7429508,1,1,1
078a81b787,0.40002877,0,1,0
078b14e8ae,0.9667883,1,1,1
078b5919be,0.9945154,1,1,1
078b662241,0.47608724,0,1,0
078b675ca7,0.2775182,0,0,1
078b7606c0,0.32388896,0,0,1
078b82ab3c,0.59158534,0,0,1
078b907785,0.81641996,1,1,1
078b9347bd,0.99764884,1,1,1
078ba4a481,0.9868088,1,1,1
078bd8406e,0.7443856,1,1,1
078bdf96d7,0.41209668,0,0,1
078c4ac197,0.72324765,1,0,0
078c965391,0.39244294,0,1,0
078cd0c0e0,0.27317426,0,0,1
078d1f83e2,0.3208239,0,1,0
078d227aee,0.7513639,1,1,1
078d745914,0.52412003,0,1,0
078db1f7af,0.5228166,0,0,1
078dd9594f,0.99511564,1,1,1
078e05f993,0.42411172,0,1,0
078e1934aa,0.9911604,1,1,1
078e6eac5d,0.3218544,0,1,0
078f218501,0.42852902,0,0,1
078f25e63d,0.3746395,0,0,1
078f2d79cc,0.85031104,1,1,1
078f6b50fe,0.42546627,0,0,1
078f8fbc81,0.523096,0,1,0
078f90fc24,0.9935874,1,1,1
078f9ce8bc,0.7820542,1,0,0
078fa022d1,0.4559623,0,0,1
078fe8b6d5,0.5672603,0,0,1
078ffac155,0.99990976,1,1,1
07901ba2e0,0.17886972,0,0,1
0790356883,0.41438237,0,0,1
079038fbd0,0.350546,0,0,1
079093370f,0.73192877,1,1,1
0790c1535c,1.0,1,1,1
0790ccf3d4,0.99996746,1,1,1
0791398f54,0.37011802,0,1,0
079141b999,0.80316925,1,1,1
079160507a,0.33748335,0,0,1
0791bc6608,0.6533992,1,1,1
0791c81939,0.5470083,0,0,1
0791e82a53,0.4289518,0,0,1
07923b8c1c,0.84887356,1,0,0
0792864785,0.3129432,0,0,1
0792899228,0.52066016,0,0,1
0792903cd4,0.9954673,1,1,1
0792ad9e98,0.37797636,0,0,1
0792b14e25,0.65813845,1,0,0
0792b154a6,0.67717856,1,0,0
0792b5d7e5,0.753698,1,0,0
0792c89b2f,0.7570962,1,1,1
0792cd4a01,0.3649674,0,0,1
0792d3672d,0.38856164,0,1,0
0792eb8597,0.9999943,1,1,1
07931d5c20,0.99999875,1,1,1
0793360757,0.9958807,1,1,1
0793883847,0.32572,0,0,1
079397ca5d,0.38821113,0,1,0
0793f10c1b,0.4149482,0,0,1
0793f509f1,0.60177153,0,1,0
0793f566cf,0.5172771,0,0,1
079447142a,0.8018931,1,0,0
0794771c7b,0.93921834,1,1,1
07947f60c4,0.900448,1,1,1
07948ac8b3,0.7573863,1,1,1
0794961eea,0.55646396,0,0,1
0794a2d454,0.8895263,1,1,1
0794fdd25e,0.58662754,0,0,1
0795027053,0.8329993,1,1,1
079503d0da,0.99999666,1,1,1
079509fe8f,0.30942833,0,0,1
07952e6802,0.99745095,1,1,1
079555601e,0.35061604,0,0,1
0795574bc6,0.5539397,0,0,1
07955993e8,0.45891243,0,0,1
07957633e5,0.69910794,1,1,1
0795ca8e9e,0.21769854,0,1,0
0795edf5e7,0.5689418,0,0,1
0796041fb4,0.18144664,0,0,1
0796061177,0.99997693,1,1,1
079617f51f,0.6574162,1,0,0
07961d8a0b,0.9661821,1,1,1
079621284f,0.72361153,1,1,1
07962e65b5,0.62277955,0,1,0
07967e8b40,0.41591793,0,0,1
07969f4780,0.45197648,0,1,0
0796abae80,0.9999987,1,1,1
0797203d63,0.99637294,1,1,1
07972efbfb,0.69450414,1,1,1
0797454c5e,0.69958,1,1,1
0797547083,0.99783,1,1,1
07976d68fb,0.94228834,1,1,1
07976f2bc0,0.6976455,1,1,1
0797ae4563,0.59146875,0,0,1
0797d98a0c,0.8318373,1,1,1
079801c0db,0.5323261,0,0,1
079853231e,0.3046744,0,1,0
079857eed2,0.97328657,1,1,1
07989856a1,0.41650832,0,0,1
0798a51934,0.87437177,1,0,0
0798c8759c,0.99989974,1,1,1
0798d00ea7,0.9943013,1,1,1
0798f108c2,0.64924127,0,1,0
0799253edd,0.37541193,0,0,1
07992820ed,0.9999018,1,1,1
07993657f4,0.99769425,1,1,1
07995e5237,0.60989016,0,0,1
079985d42f,0.6010085,0,1,0
0799a1eba7,0.7350911,1,1,1
0799a8baba,0.7289079,1,1,1
0799bfed88,0.64296085,0,0,1
0799c43237,0.9072024,1,1,1
0799d21d94,0.3820906,0,0,1
0799da71cb,0.97638386,1,1,1
0799e0ec6d,0.9871227,1,1,1
079a066fc0,0.47526702,0,0,1
079a07e415,0.9995054,1,1,1
079a0e679b,0.58568615,0,1,0
079a2c43fe,0.42620355,0,1,0
079a46b795,0.12419829,0,0,1
079a5007cf,0.6252826,0,1,0
079a76ac07,0.52990776,0,0,1
079a79eae8,0.71938276,1,1,1
079b127064,1.0,1,1,1
079b2669d4,0.42744496,0,1,0
079b568f89,0.7078358,1,0,0
079b6b50d2,0.5790872,0,0,1
079b8152c7,0.66335475,1,1,1
079baea131,0.57074326,0,0,1
079bb95e41,0.40821722,0,0,1
079bd2b258,0.5579944,0,0,1
079bdc3bff,0.5481288,0,1,0
079bf3b875,0.9940131,1,1,1
079bf9fc7f,0.92760575,1,1,1
079bffa29d,0.67863685,1,0,0
079c217195,0.60632867,0,0,1
079c585606,0.64439833,0,0,1
079c653537,0.5881358,0,0,1
079ca5fb1c,0.5217279,0,0,1
079cc95d20,0.962831,1,1,1
079cd7b036,0.88368195,1,1,1
079d069530,0.49922648,0,0,1
079d091d0b,0.99845994,1,1,1
079d108552,0.72685593,1,1,1
079d8ad485,0.9973161,1,1,1
079d8f7093,0.41637525,0,0,1
079dc022f1,0.35977352,0,1,0
079dc385ef,0.9999965,1,1,1
079dd4749d,0.30815542,0,0,1
079dd89c68,0.6747369,1,0,0
079e0371c7,0.62886643,0,1,0
079e3703f4,0.4000983,0,0,1
079e396b56,0.9215946,1,1,1
079e3ac689,0.950595,1,1,1
079e3d90ab,0.70439845,1,0,0
079e694dad,0.40658846,0,0,1
079e6fa2ce,0.6857591,1,0,0
079e7e34ce,0.53026986,0,1,0
079e852551,0.52912337,0,0,1
079e9a8a25,0.29727334,0,0,1
079edd7fbc,0.38762647,0,0,1
079eec7bd1,0.9990584,1,1,1
079f029e20,0.9999953,1,1,1
079f23d461,0.4160866,0,0,1
079f2d7f4c,0.42295584,0,0,1
079f39a124,0.42516047,0,0,1
079f3ef906,0.74965495,1,0,0
079f68d960,0.60963076,0,1,0
079f88fef6,0.7956381,1,1,1
079f97242e,0.39866954,0,0,1
079ffd6ec2,0.8741281,1,1,1
07a008764a,0.7493026,1,1,1
07a023ee4b,0.99428767,1,1,1
07a046dd84,0.9994925,1,1,1
07a05a4d59,0.37280998,0,0,1
07a05ed179,0.79858243,1,0,0
07a06a0865,0.7517176,1,1,1
07a07ffac1,0.7104782,1,0,0
07a090c679,0.9994833,1,1,1
07a09d9a1c,0.39159435,0,0,1
07a0a94b7e,0.8847431,1,1,1
07a0af7598,0.7467772,1,0,0
07a0c366ed,0.5247469,0,0,1
07a0c8160e,0.52069086,0,1,0
07a0e8b64d,0.51927435,0,0,1
07a10193be,0.99999666,1,1,1
07a117f441,0.8174294,1,1,1
07a122f8e3,0.9967824,1,1,1
07a184035b,0.9999994,1,1,1
07a185899a,0.2807907,0,0,1
07a1ad6134,0.69746727,1,1,1
07a1d87bf8,0.80170155,1,0,0
07a1f5b43f,0.99794173,1,1,1
07a2015ac2,0.94947994,1,1,1
07a2362f79,0.40147343,0,0,1
07a276e5d4,0.32649732,0,1,0
07a27d0fc9,0.24232298,0,0,1
07a2a8825a,0.4146015,0,0,1
07a2d56c49,0.40278238,0,0,1
07a2ee8272,0.6262601,0,1,0
07a2f28b05,0.54811454,0,1,0
07a332e2d9,0.55008024,0,0,1
07a33d4658,0.9184408,1,1,1
07a365d8c8,0.52245516,0,1,0
07a3734626,0.39503133,0,0,1
07a39e5683,0.95079106,1,0,0
07a3b158c0,0.74774426,1,1,1
